TITLE = 'Cavity Field Data'
0.022656250000000003 0.0054687500000000005 0.801333844662 0.0 0.0
0.0234375 0.0054687500000000005 0.801333844662 0.0 0.0
0.02421875 0.0054687500000000005 0.801333844662 0.0 0.0
0.025 0.0054687500000000005 0.801333844662 0.0 0.0
0.025781250000000002 0.0054687500000000005 0.801333844662 0.0 0.0
0.026562500000000003 0.0054687500000000005 0.801333844662 0.0 0.0
0.02734375 0.0054687500000000005 0.801333844662 0.0 0.0
0.028125 0.0054687500000000005 0.801333844662 0.0 0.0
0.02890625 0.0054687500000000005 0.801333844662 0.0 0.0
0.029687500000000002 0.0054687500000000005 0.801333844662 0.0 0.0
0.030468750000000003 0.0054687500000000005 0.801333844662 0.0 0.0
0.03125 0.0054687500000000005 0.801333844662 0.0 0.0
0.032031250000000004 0.0054687500000000005 0.801333844662 0.0 0.0
0.0328125 0.0054687500000000005 0.801333844662 0.0 0.0
0.03359375 0.0054687500000000005 0.801333844662 0.0 0.0
0.034375 0.0054687500000000005 0.801333844662 0.0 0.0
0.03515625 0.0054687500000000005 0.801333844662 0.0 0.0
0.035937500000000004 0.0054687500000000005 0.801333844662 0.0 0.0
0.03671875 0.0054687500000000005 0.801333844662 0.0 0.0
0.037500000000000006 0.0054687500000000005 0.801333844662 0.0 0.0
0.03828125 0.0054687500000000005 0.801333844662 0.0 0.0
0.0390625 0.0054687500000000005 0.801333844662 0.0 0.0
0.039843750000000004 0.0054687500000000005 0.801333844662 0.0 0.0
0.040625 0.0054687500000000005 0.801333844662 0.0 0.0
0.041406250000000006 0.0054687500000000005 0.801333844662 0.0 0.0
0.0421875 0.0054687500000000005 0.801333844662 0.0 0.0
0.04296875 0.0054687500000000005 0.801333844662 0.0 0.0
0.043750000000000004 0.0054687500000000005 0.801333844662 0.0 0.0
0.04453125 0.0054687500000000005 0.801333844662 0.0 0.0
0.045312500000000006 0.0054687500000000005 0.801333844662 0.0 0.0
0.04609375 0.0054687500000000005 0.801333844662 0.0 0.0
0.046875 0.0054687500000000005 0.801333844662 0.0 0.0
0.047656250000000004 0.0054687500000000005 0.801333844662 0.0 0.0
0.0484375 0.0054687500000000005 0.801333844662 0.0 0.0
0.049218750000000006 0.0054687500000000005 0.801333844662 0.0 0.0
0.05 0.0054687500000000005 0.801333844662 0.0 0.0
0.0 0.00625 0.801333844662 0.0 0.0
0.00078125 0.00625 0.801333844662 0.0 0.0
0.0015625 0.00625 0.801333844662 0.0 0.0
0.0023437500000000003 0.00625 0.801333844662 0.0 0.0
0.003125 0.00625 0.801333844662 0.0 0.0
0.00390625 0.00625 0.801333844662 0.0 0.0
0.004687500000000001 0.00625 0.801333844662 0.0 0.0
0.0054687500000000005 0.00625 0.801333844662 0.0 0.0
0.00625 0.00625 0.801333844662 0.0 0.0
0.00703125 0.00625 0.801333844662 0.0 0.0
0.0078125 0.00625 0.801333844662 0.0 0.0
0.00859375 0.00625 0.801333844662 0.0 0.0
0.009375000000000001 0.00625 0.801333844662 0.0 0.0
0.01015625 0.00625 0.801333844662 0.0 0.0
0.010937500000000001 0.00625 0.801333844662 0.0 0.0
0.01171875 0.00625 0.801333844662 0.0 0.0
0.0125 0.00625 0.801333844662 0.0 0.0
0.013281250000000001 0.00625 0.801333844662 0.0 0.0
0.0140625 0.00625 0.801333844662 0.0 0.0
0.014843750000000001 0.00625 0.801333844662 0.0 0.0
0.015625 0.00625 0.801333844662 0.0 0.0
0.01640625 0.00625 0.801333844662 0.0 0.0
0.0171875 0.00625 0.801333844662 0.0 0.0
0.017968750000000002 0.00625 0.801333844662 0.0 0.0
0.018750000000000003 0.00625 0.801333844662 0.0 0.0
0.01953125 0.00625 0.801333844662 0.0 0.0
0.0203125 0.00625 0.801333844662 0.0 0.0
0.02109375 0.00625 0.801333844662 0.0 0.0
0.021875000000000002 0.00625 0.801333844662 0.0 0.0
0.022656250000000003 0.00625 0.801333844662 0.0 0.0
0.0234375 0.00625 0.801333844662 0.0 0.0
0.02421875 0.00625 0.801333844662 0.0 0.0
0.025 0.00625 0.801333844662 0.0 0.0
0.025781250000000002 0.00625 0.801333844662 0.0 0.0
0.026562500000000003 0.00625 0.801333844662 0.0 0.0
0.02734375 0.00625 0.801333844662 0.0 0.0
0.028125 0.00625 0.801333844662 0.0 0.0
0.02890625 0.00625 0.801333844662 0.0 0.0
0.029687500000000002 0.00625 0.801333844662 0.0 0.0
0.030468750000000003 0.00625 0.801333844662 0.0 0.0
0.03125 0.00625 0.801333844662 0.0 0.0
0.032031250000000004 0.00625 0.801333844662 0.0 0.0
0.0328125 0.00625 0.801333844662 0.0 0.0
0.03359375 0.00625 0.801333844662 0.0 0.0
0.034375 0.00625 0.801333844662 0.0 0.0
0.03515625 0.00625 0.801333844662 0.0 0.0
0.035937500000000004 0.00625 0.801333844662 0.0 0.0
0.03671875 0.00625 0.801333844662 0.0 0.0
0.037500000000000006 0.00625 0.801333844662 0.0 0.0
0.03828125 0.00625 0.801333844662 0.0 0.0
0.0390625 0.00625 0.801333844662 0.0 0.0
0.039843750000000004 0.00625 0.801333844662 0.0 0.0
0.040625 0.00625 0.801333844662 0.0 0.0
0.041406250000000006 0.00625 0.801333844662 0.0 0.0
0.0421875 0.00625 0.801333844662 0.0 0.0
0.04296875 0.00625 0.801333844662 0.0 0.0
0.043750000000000004 0.00625 0.801333844662 0.0 0.0
0.04453125 0.00625 0.801333844662 0.0 0.0
0.045312500000000006 0.00625 0.801333844662 0.0 0.0
0.04609375 0.00625 0.801333844662 0.0 0.0
0.046875 0.00625 0.801333844662 0.0 0.0
0.047656250000000004 0.00625 0.801333844662 0.0 0.0
0.0484375 0.00625 0.801333844662 0.0 0.0
0.049218750000000006 0.00625 0.801333844662 0.0 0.0
0.05 0.00625 0.801333844662 0.0 0.0
0.0 0.00703125 0.801333844662 0.0 0.0
0.00078125 0.00703125 0.801333844662 0.0 0.0
0.0015625 0.00703125 0.801333844662 0.0 0.0
0.0023437500000000003 0.00703125 0.801333844662 0.0 0.0
0.003125 0.00703125 0.801333844662 0.0 0.0
0.00390625 0.00703125 0.801333844662 0.0 0.0
0.004687500000000001 0.00703125 0.801333844662 0.0 0.0
0.0054687500000000005 0.00703125 0.801333844662 0.0 0.0
0.00625 0.00703125 0.801333844662 0.0 0.0
0.00703125 0.00703125 0.801333844662 0.0 0.0
0.0078125 0.00703125 0.801333844662 0.0 0.0
0.00859375 0.00703125 0.801333844662 0.0 0.0
0.009375000000000001 0.00703125 0.801333844662 0.0 0.0
0.01015625 0.00703125 0.801333844662 0.0 0.0
0.010937500000000001 0.00703125 0.801333844662 0.0 0.0
0.01171875 0.00703125 0.801333844662 0.0 0.0
0.0125 0.00703125 0.801333844662 0.0 0.0
0.013281250000000001 0.00703125 0.801333844662 0.0 0.0
0.0140625 0.00703125 0.801333844662 0.0 0.0
0.014843750000000001 0.00703125 0.801333844662 0.0 0.0
0.015625 0.00703125 0.801333844662 0.0 0.0
0.01640625 0.00703125 0.801333844662 0.0 0.0
0.0171875 0.00703125 0.801333844662 0.0 0.0
0.017968750000000002 0.00703125 0.801333844662 0.0 0.0
0.018750000000000003 0.00703125 0.801333844662 0.0 0.0
0.01953125 0.00703125 0.801333844662 0.0 0.0
0.0203125 0.00703125 0.801333844662 0.0 0.0
0.02109375 0.00703125 0.801333844662 0.0 0.0
0.021875000000000002 0.00703125 0.801333844662 0.0 0.0
0.022656250000000003 0.00703125 0.801333844662 0.0 0.0
0.0234375 0.00703125 0.801333844662 0.0 0.0
0.02421875 0.00703125 0.801333844662 0.0 0.0
0.025 0.00703125 0.801333844662 0.0 0.0
0.025781250000000002 0.00703125 0.801333844662 0.0 0.0
0.026562500000000003 0.00703125 0.801333844662 0.0 0.0
0.02734375 0.00703125 0.801333844662 0.0 0.0
0.028125 0.00703125 0.801333844662 0.0 0.0
0.02890625 0.00703125 0.801333844662 0.0 0.0
0.029687500000000002 0.00703125 0.801333844662 0.0 0.0
0.030468750000000003 0.00703125 0.801333844662 0.0 0.0
0.03125 0.00703125 0.801333844662 0.0 0.0
0.032031250000000004 0.00703125 0.801333844662 0.0 0.0
0.0328125 0.00703125 0.801333844662 0.0 0.0
0.03359375 0.00703125 0.801333844662 0.0 0.0
0.034375 0.00703125 0.801333844662 0.0 0.0
0.03515625 0.00703125 0.801333844662 0.0 0.0
0.035937500000000004 0.00703125 0.801333844662 0.0 0.0
0.03671875 0.00703125 0.801333844662 0.0 0.0
0.037500000000000006 0.00703125 0.801333844662 0.0 0.0
0.03828125 0.00703125 0.801333844662 0.0 0.0
0.0390625 0.00703125 0.801333844662 0.0 0.0
0.039843750000000004 0.00703125 0.801333844662 0.0 0.0
0.040625 0.00703125 0.801333844662 0.0 0.0
0.041406250000000006 0.00703125 0.801333844662 0.0 0.0
0.0421875 0.00703125 0.801333844662 0.0 0.0
0.04296875 0.00703125 0.801333844662 0.0 0.0
0.043750000000000004 0.00703125 0.801333844662 0.0 0.0
0.04453125 0.00703125 0.801333844662 0.0 0.0
0.045312500000000006 0.00703125 0.801333844662 0.0 0.0
0.04609375 0.00703125 0.801333844662 0.0 0.0
0.046875 0.00703125 0.801333844662 0.0 0.0
0.047656250000000004 0.00703125 0.801333844662 0.0 0.0
0.0484375 0.00703125 0.801333844662 0.0 0.0
0.049218750000000006 0.00703125 0.801333844662 0.0 0.0
0.05 0.00703125 0.801333844662 0.0 0.0
0.0 0.0078125 0.801333844662 0.0 0.0
0.00078125 0.0078125 0.801333844662 0.0 0.0
0.0015625 0.0078125 0.801333844662 0.0 0.0
0.0023437500000000003 0.0078125 0.801333844662 0.0 0.0
0.003125 0.0078125 0.801333844662 0.0 0.0
0.00390625 0.0078125 0.801333844662 0.0 0.0
0.004687500000000001 0.0078125 0.801333844662 0.0 0.0
0.0054687500000000005 0.0078125 0.801333844662 0.0 0.0
0.00625 0.0078125 0.801333844662 0.0 0.0
0.00703125 0.0078125 0.801333844662 0.0 0.0
0.0078125 0.0078125 0.801333844662 0.0 0.0
0.00859375 0.0078125 0.801333844662 0.0 0.0
0.009375000000000001 0.0078125 0.801333844662 0.0 0.0
0.01015625 0.0078125 0.801333844662 0.0 0.0
0.010937500000000001 0.0078125 0.801333844662 0.0 0.0
0.01171875 0.0078125 0.801333844662 0.0 0.0
0.0125 0.0078125 0.801333844662 0.0 0.0
0.013281250000000001 0.0078125 0.801333844662 0.0 0.0
0.0140625 0.0078125 0.801333844662 0.0 0.0
0.014843750000000001 0.0078125 0.801333844662 0.0 0.0
0.015625 0.0078125 0.801333844662 0.0 0.0
0.01640625 0.0078125 0.801333844662 0.0 0.0
0.0171875 0.0078125 0.801333844662 0.0 0.0
0.017968750000000002 0.0078125 0.801333844662 0.0 0.0
0.018750000000000003 0.0078125 0.801333844662 0.0 0.0
0.01953125 0.0078125 0.801333844662 0.0 0.0
0.0203125 0.0078125 0.801333844662 0.0 0.0
0.02109375 0.0078125 0.801333844662 0.0 0.0
0.021875000000000002 0.0078125 0.801333844662 0.0 0.0
0.022656250000000003 0.0078125 0.801333844662 0.0 0.0
0.0234375 0.0078125 0.801333844662 0.0 0.0
0.02421875 0.0078125 0.801333844662 0.0 0.0
0.025 0.0078125 0.801333844662 0.0 0.0
0.025781250000000002 0.0078125 0.801333844662 0.0 0.0
0.026562500000000003 0.0078125 0.801333844662 0.0 0.0
0.02734375 0.0078125 0.801333844662 0.0 0.0
0.028125 0.0078125 0.801333844662 0.0 0.0
0.02890625 0.0078125 0.801333844662 0.0 0.0
0.029687500000000002 0.0078125 0.801333844662 0.0 0.0
0.030468750000000003 0.0078125 0.801333844662 0.0 0.0
0.03125 0.0078125 0.801333844662 0.0 0.0
0.032031250000000004 0.0078125 0.801333844662 0.0 0.0
0.0328125 0.0078125 0.801333844662 0.0 0.0
0.03359375 0.0078125 0.801333844662 0.0 0.0
0.034375 0.0078125 0.801333844662 0.0 0.0
0.03515625 0.0078125 0.801333844662 0.0 0.0
0.035937500000000004 0.0078125 0.801333844662 0.0 0.0
0.03671875 0.0078125 0.801333844662 0.0 0.0
0.037500000000000006 0.0078125 0.801333844662 0.0 0.0
0.03828125 0.0078125 0.801333844662 0.0 0.0
0.0390625 0.0078125 0.801333844662 0.0 0.0
0.039843750000000004 0.0078125 0.801333844662 0.0 0.0
0.040625 0.0078125 0.801333844662 0.0 0.0
0.041406250000000006 0.0078125 0.801333844662 0.0 0.0
0.0421875 0.0078125 0.801333844662 0.0 0.0
0.04296875 0.0078125 0.801333844662 0.0 0.0
0.043750000000000004 0.0078125 0.801333844662 0.0 0.0
0.04453125 0.0078125 0.801333844662 0.0 0.0
0.045312500000000006 0.0078125 0.801333844662 0.0 0.0
0.04609375 0.0078125 0.801333844662 0.0 0.0
0.046875 0.0078125 0.801333844662 0.0 0.0
0.047656250000000004 0.0078125 0.801333844662 0.0 0.0
0.0484375 0.0078125 0.801333844662 0.0 0.0
0.049218750000000006 0.0078125 0.801333844662 0.0 0.0
0.05 0.0078125 0.801333844662 0.0 0.0
0.0 0.00859375 0.801333844662 0.0 0.0
0.00078125 0.00859375 0.801333844662 0.0 0.0
0.0015625 0.00859375 0.801333844662 0.0 0.0
0.0023437500000000003 0.00859375 0.801333844662 0.0 0.0
0.003125 0.00859375 0.801333844662 0.0 0.0
0.00390625 0.00859375 0.801333844662 0.0 0.0
0.004687500000000001 0.00859375 0.801333844662 0.0 0.0
0.0054687500000000005 0.00859375 0.801333844662 0.0 0.0
0.00625 0.00859375 0.801333844662 0.0 0.0
0.00703125 0.00859375 0.801333844662 0.0 0.0
0.0078125 0.00859375 0.801333844662 0.0 0.0
0.00859375 0.00859375 0.801333844662 0.0 0.0
0.009375000000000001 0.00859375 0.801333844662 0.0 0.0
0.01015625 0.00859375 0.801333844662 0.0 0.0
0.010937500000000001 0.00859375 0.801333844662 0.0 0.0
0.01171875 0.00859375 0.801333844662 0.0 0.0
0.0125 0.00859375 0.801333844662 0.0 0.0
0.013281250000000001 0.00859375 0.801333844662 0.0 0.0
0.0140625 0.00859375 0.801333844662 0.0 0.0
0.014843750000000001 0.00859375 0.801333844662 0.0 0.0
0.015625 0.00859375 0.801333844662 0.0 0.0
0.01640625 0.00859375 0.801333844662 0.0 0.0
0.0171875 0.00859375 0.801333844662 0.0 0.0
0.017968750000000002 0.00859375 0.801333844662 0.0 0.0
0.018750000000000003 0.00859375 0.801333844662 0.0 0.0
0.01953125 0.00859375 0.801333844662 0.0 0.0
0.0203125 0.00859375 0.801333844662 0.0 0.0
0.02109375 0.00859375 0.801333844662 0.0 0.0
0.021875000000000002 0.00859375 0.801333844662 0.0 0.0
0.022656250000000003 0.00859375 0.801333844662 0.0 0.0
0.0234375 0.00859375 0.801333844662 0.0 0.0
0.02421875 0.00859375 0.801333844662 0.0 0.0
0.025 0.00859375 0.801333844662 0.0 0.0
0.025781250000000002 0.00859375 0.801333844662 0.0 0.0
0.026562500000000003 0.00859375 0.801333844662 0.0 0.0
0.02734375 0.00859375 0.801333844662 0.0 0.0
0.028125 0.00859375 0.801333844662 0.0 0.0
0.02890625 0.00859375 0.801333844662 0.0 0.0
0.029687500000000002 0.00859375 0.801333844662 0.0 0.0
0.030468750000000003 0.00859375 0.801333844662 0.0 0.0
0.03125 0.00859375 0.801333844662 0.0 0.0
0.032031250000000004 0.00859375 0.801333844662 0.0 0.0
0.0328125 0.00859375 0.801333844662 0.0 0.0
0.03359375 0.00859375 0.801333844662 0.0 0.0
0.034375 0.00859375 0.801333844662 0.0 0.0
0.03515625 0.00859375 0.801333844662 0.0 0.0
0.035937500000000004 0.00859375 0.801333844662 0.0 0.0
0.03671875 0.00859375 0.801333844662 0.0 0.0
0.037500000000000006 0.00859375 0.801333844662 0.0 0.0
0.03828125 0.00859375 0.801333844662 0.0 0.0
0.0390625 0.00859375 0.801333844662 0.0 0.0
0.039843750000000004 0.00859375 0.801333844662 0.0 0.0
0.040625 0.00859375 0.801333844662 0.0 0.0
0.041406250000000006 0.00859375 0.801333844662 0.0 0.0
0.0421875 0.00859375 0.801333844662 0.0 0.0
0.04296875 0.00859375 0.801333844662 0.0 0.0
0.043750000000000004 0.00859375 0.801333844662 0.0 0.0
0.04453125 0.00859375 0.801333844662 0.0 0.0
0.045312500000000006 0.00859375 0.801333844662 0.0 0.0
0.04609375 0.00859375 0.801333844662 0.0 0.0
0.046875 0.00859375 0.801333844662 0.0 0.0
0.047656250000000004 0.00859375 0.801333844662 0.0 0.0
0.0484375 0.00859375 0.801333844662 0.0 0.0
0.049218750000000006 0.00859375 0.801333844662 0.0 0.0
0.05 0.00859375 0.801333844662 0.0 0.0
0.0 0.009375000000000001 0.801333844662 0.0 0.0
0.00078125 0.009375000000000001 0.801333844662 0.0 0.0
0.0015625 0.009375000000000001 0.801333844662 0.0 0.0
0.0023437500000000003 0.009375000000000001 0.801333844662 0.0 0.0
0.003125 0.009375000000000001 0.801333844662 0.0 0.0
0.00390625 0.009375000000000001 0.801333844662 0.0 0.0
0.004687500000000001 0.009375000000000001 0.801333844662 0.0 0.0
0.0054687500000000005 0.009375000000000001 0.801333844662 0.0 0.0
0.00625 0.009375000000000001 0.801333844662 0.0 0.0
0.00703125 0.009375000000000001 0.801333844662 0.0 0.0
0.0078125 0.009375000000000001 0.801333844662 0.0 0.0
0.00859375 0.009375000000000001 0.801333844662 0.0 0.0
0.009375000000000001 0.009375000000000001 0.801333844662 0.0 0.0
0.01015625 0.009375000000000001 0.801333844662 0.0 0.0
0.010937500000000001 0.009375000000000001 0.801333844662 0.0 0.0
0.01171875 0.009375000000000001 0.801333844662 0.0 0.0
0.0125 0.009375000000000001 0.801333844662 0.0 0.0
0.013281250000000001 0.009375000000000001 0.801333844662 0.0 0.0
0.0140625 0.009375000000000001 0.801333844662 0.0 0.0
0.014843750000000001 0.009375000000000001 0.801333844662 0.0 0.0
0.015625 0.009375000000000001 0.801333844662 0.0 0.0
0.01640625 0.009375000000000001 0.801333844662 0.0 0.0
0.0171875 0.009375000000000001 0.801333844662 0.0 0.0
0.017968750000000002 0.009375000000000001 0.801333844662 0.0 0.0
0.018750000000000003 0.009375000000000001 0.801333844662 0.0 0.0
0.01953125 0.009375000000000001 0.801333844662 0.0 0.0
0.0203125 0.009375000000000001 0.801333844662 0.0 0.0
0.02109375 0.009375000000000001 0.801333844662 0.0 0.0
0.021875000000000002 0.009375000000000001 0.801333844662 0.0 0.0
0.022656250000000003 0.009375000000000001 0.801333844662 0.0 0.0
0.0234375 0.009375000000000001 0.801333844662 0.0 0.0
0.02421875 0.009375000000000001 0.801333844662 0.0 0.0
0.025 0.009375000000000001 0.801333844662 0.0 0.0
0.025781250000000002 0.009375000000000001 0.801333844662 0.0 0.0
0.026562500000000003 0.009375000000000001 0.801333844662 0.0 0.0
0.02734375 0.009375000000000001 0.801333844662 0.0 0.0
0.028125 0.009375000000000001 0.801333844662 0.0 0.0
0.02890625 0.009375000000000001 0.801333844662 0.0 0.0
0.029687500000000002 0.009375000000000001 0.801333844662 0.0 0.0
0.030468750000000003 0.009375000000000001 0.801333844662 0.0 0.0
0.03125 0.009375000000000001 0.801333844662 0.0 0.0
0.032031250000000004 0.009375000000000001 0.801333844662 0.0 0.0
0.0328125 0.009375000000000001 0.801333844662 0.0 0.0
0.03359375 0.009375000000000001 0.801333844662 0.0 0.0
0.034375 0.009375000000000001 0.801333844662 0.0 0.0
0.03515625 0.009375000000000001 0.801333844662 0.0 0.0
0.035937500000000004 0.009375000000000001 0.801333844662 0.0 0.0
0.03671875 0.009375000000000001 0.801333844662 0.0 0.0
0.037500000000000006 0.009375000000000001 0.801333844662 0.0 0.0
0.03828125 0.009375000000000001 0.801333844662 0.0 0.0
0.0390625 0.009375000000000001 0.801333844662 0.0 0.0
0.039843750000000004 0.009375000000000001 0.801333844662 0.0 0.0
0.040625 0.009375000000000001 0.801333844662 0.0 0.0
0.041406250000000006 0.009375000000000001 0.801333844662 0.0 0.0
0.0421875 0.009375000000000001 0.801333844662 0.0 0.0
0.04296875 0.009375000000000001 0.801333844662 0.0 0.0
0.043750000000000004 0.009375000000000001 0.801333844662 0.0 0.0
0.04453125 0.009375000000000001 0.801333844662 0.0 0.0
0.045312500000000006 0.009375000000000001 0.801333844662 0.0 0.0
0.04609375 0.009375000000000001 0.801333844662 0.0 0.0
0.046875 0.009375000000000001 0.801333844662 0.0 0.0
0.047656250000000004 0.009375000000000001 0.801333844662 0.0 0.0
0.0484375 0.009375000000000001 0.801333844662 0.0 0.0
0.049218750000000006 0.009375000000000001 0.801333844662 0.0 0.0
0.05 0.009375000000000001 0.801333844662 0.0 0.0
0.0 0.01015625 0.801333844662 0.0 0.0
0.00078125 0.01015625 0.801333844662 0.0 0.0
0.0015625 0.01015625 0.801333844662 0.0 0.0
0.0023437500000000003 0.01015625 0.801333844662 0.0 0.0
0.003125 0.01015625 0.801333844662 0.0 0.0
0.00390625 0.01015625 0.801333844662 0.0 0.0
0.004687500000000001 0.01015625 0.801333844662 0.0 0.0
0.0054687500000000005 0.01015625 0.801333844662 0.0 0.0
0.00625 0.01015625 0.801333844662 0.0 0.0
0.00703125 0.01015625 0.801333844662 0.0 0.0
0.0078125 0.01015625 0.801333844662 0.0 0.0
0.00859375 0.01015625 0.801333844662 0.0 0.0
0.009375000000000001 0.01015625 0.801333844662 0.0 0.0
0.01015625 0.01015625 0.801333844662 0.0 0.0
0.010937500000000001 0.01015625 0.801333844662 0.0 0.0
0.01171875 0.01015625 0.801333844662 0.0 0.0
0.0125 0.01015625 0.801333844662 0.0 0.0
0.013281250000000001 0.01015625 0.801333844662 0.0 0.0
0.0140625 0.01015625 0.801333844662 0.0 0.0
0.014843750000000001 0.01015625 0.801333844662 0.0 0.0
0.015625 0.01015625 0.801333844662 0.0 0.0
0.01640625 0.01015625 0.801333844662 0.0 0.0
0.0171875 0.01015625 0.801333844662 0.0 0.0
0.017968750000000002 0.01015625 0.801333844662 0.0 0.0
0.018750000000000003 0.01015625 0.801333844662 0.0 0.0
0.01953125 0.01015625 0.801333844662 0.0 0.0
0.0203125 0.01015625 0.801333844662 0.0 0.0
0.02109375 0.01015625 0.801333844662 0.0 0.0
0.021875000000000002 0.01015625 0.801333844662 0.0 0.0
0.022656250000000003 0.01015625 0.801333844662 0.0 0.0
0.0234375 0.01015625 0.801333844662 0.0 0.0
0.02421875 0.01015625 0.801333844662 0.0 0.0
0.025 0.01015625 0.801333844662 0.0 0.0
0.025781250000000002 0.01015625 0.801333844662 0.0 0.0
0.026562500000000003 0.01015625 0.801333844662 0.0 0.0
0.02734375 0.01015625 0.801333844662 0.0 0.0
0.028125 0.01015625 0.801333844662 0.0 0.0
0.02890625 0.01015625 0.801333844662 0.0 0.0
0.029687500000000002 0.01015625 0.801333844662 0.0 0.0
0.030468750000000003 0.01015625 0.801333844662 0.0 0.0
0.03125 0.01015625 0.801333844662 0.0 0.0
0.032031250000000004 0.01015625 0.801333844662 0.0 0.0
0.0328125 0.01015625 0.801333844662 0.0 0.0
0.03359375 0.01015625 0.801333844662 0.0 0.0
0.034375 0.01015625 0.801333844662 0.0 0.0
0.03515625 0.01015625 0.801333844662 0.0 0.0
0.035937500000000004 0.01015625 0.801333844662 0.0 0.0
0.03671875 0.01015625 0.801333844662 0.0 0.0
0.037500000000000006 0.01015625 0.801333844662 0.0 0.0
0.03828125 0.01015625 0.801333844662 0.0 0.0
0.0390625 0.01015625 0.801333844662 0.0 0.0
0.039843750000000004 0.01015625 0.801333844662 0.0 0.0
0.040625 0.01015625 0.801333844662 0.0 0.0
